shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
124_shp,42.4386700,-76.4976600,4462,0.0000000
124_shp,42.4387200,-76.4961700,4463,402.6307340
124_shp,42.4388400,-76.4952300,4464,660.1198450
124_shp,42.4390300,-76.4946400,4465,833.7881920
124_shp,42.4393500,-76.4940600,4466,1029.0155850
124_shp,42.4394100,-76.4937600,4467,1112.8984350
124_shp,42.4392800,-76.4921000,4468,1563.5002610
124_shp,42.4393000,-76.4904600,4469,2006.2660140
124_shp,42.4393000,-76.4904600,4470,2006.2660140
124_shp,42.4393000,-76.4897900,4471,2187.1274820
124_shp,42.4391700,-76.4893600,4472,2312.4993930
124_shp,42.4386900,-76.4885100,4473,2601.0295220
124_shp,42.4386900,-76.4885100,4474,2601.0295220
124_shp,42.4379800,-76.4873100,4475,3015.6231800
124_shp,42.4375400,-76.4865300,4476,3280.2911570
124_shp,42.4372600,-76.4860200,4477,3451.6599460
124_shp,42.4374300,-76.4856500,4478,3569.1963610
124_shp,42.4376900,-76.4848100,4479,3814.9556910
124_shp,42.4377200,-76.4844800,4480,3904.7073860
124_shp,42.4374900,-76.4826200,4481,4413.7624470
124_shp,42.4375300,-76.4817400,4482,4651.7654590
124_shp,42.4376900,-76.4816200,4483,4718.4700410
124_shp,42.4382400,-76.4810900,4484,4964.7363630
124_shp,42.4386200,-76.4805800,4485,5160.0120970
124_shp,42.4393500,-76.4790300,4486,5655.8426750
124_shp,42.4397200,-76.4784600,4487,5860.4342030
124_shp,42.4400000,-76.4782700,4488,5974.6420590
124_shp,42.4406700,-76.4782000,4489,6219.5480560
124_shp,42.4408100,-76.4781200,4490,6274.9517450
124_shp,42.4411500,-76.4777100,4491,6441.0913080
124_shp,42.4422700,-76.4766900,4492,6933.4466120
124_shp,42.4422700,-76.4766900,4493,6933.4466120
124_shp,42.4430600,-76.4761800,4494,7252.5748450
124_shp,42.4432500,-76.4759600,4495,7343.7951900
124_shp,42.4439500,-76.4736100,4496,8027.4943360
124_shp,42.4440300,-76.4729100,4497,8218.6761710
124_shp,42.4437500,-76.4713300,4498,8657.1923220
124_shp,42.4437600,-76.4695100,4499,9148.4663690
124_shp,42.4440400,-76.4678700,4500,9602.7488570
124_shp,42.4445300,-76.4661200,4501,10107.7393200
124_shp,42.4449400,-76.4649700,4502,10452.2378400
124_shp,42.4452000,-76.4651200,4503,10555.2802940
124_shp,42.4458500,-76.4656300,4504,10829.2603570
124_shp,42.4465600,-76.4664600,4505,11171.5204560
124_shp,42.4473200,-76.4668800,4506,11470.7973950
124_shp,42.4473200,-76.4668800,4507,11470.7973950
124_shp,42.4475300,-76.4671900,4508,11584.1912890
124_shp,42.4475400,-76.4714500,4509,12734.0014840
124_shp,42.4475400,-76.4714500,4510,12734.0014840
124_shp,42.4475700,-76.4758200,4511,13913.5459850
124_shp,42.4475700,-76.4758200,4512,13913.5459850
124_shp,42.4475800,-76.4793400,4513,14863.6255050
124_shp,42.4475800,-76.4793400,4514,14863.6255050
124_shp,42.4475800,-76.4797500,4515,14974.2873530
124_shp,42.4475700,-76.4806900,4516,15228.0260780
124_shp,42.4475600,-76.4817500,4517,15514.1507210
124_shp,42.4475500,-76.4824000,4518,15689.6281560
124_shp,42.4475500,-76.4824000,4519,15689.6281560
124_shp,42.4475500,-76.4827400,4520,15781.3965610
124_shp,42.4469200,-76.4827100,4521,16011.1378710
124_shp,42.4462400,-76.4826700,4522,16259.1935890
124_shp,42.4453000,-76.4826200,4523,16602.0348760
124_shp,42.4453000,-76.4826200,4524,16602.0348760
124_shp,42.4451500,-76.4826100,4525,16656.7677790
124_shp,42.4451300,-76.4832700,4526,16835.0623270
124_shp,42.4451500,-76.4850200,4527,17307.4740480
124_shp,42.4452800,-76.4856000,4528,17471.0378810
124_shp,42.4455800,-76.4860700,4529,17638.5109660
124_shp,42.4463200,-76.4865700,4530,17940.0810960
124_shp,42.4464300,-76.4870200,4531,18067.9862970
124_shp,42.4463800,-76.4873400,4532,18156.2593930
124_shp,42.4464900,-76.4874600,4533,18207.7974690
124_shp,42.4467800,-76.4875900,4534,18319.1581350
124_shp,42.4475000,-76.4876300,4535,18581.7785110
124_shp,42.4475000,-76.4876300,4536,18581.7785110
124_shp,42.4491500,-76.4876700,4537,19183.2051260
124_shp,42.4492000,-76.4877500,4538,19211.4586270
124_shp,42.4493200,-76.4882600,4539,19355.8878210
124_shp,42.4492700,-76.4903300,4540,19914.8770460
124_shp,42.4492700,-76.4903300,4541,19914.8770460
124_shp,42.4493800,-76.4913700,4542,20198.4207410
124_shp,42.4497000,-76.4920700,4543,20420.4449320
124_shp,42.4498000,-76.4922500,4544,20481.1767310
124_shp,42.4500500,-76.4924800,4545,20591.4246520
124_shp,42.4510000,-76.4929000,4546,20955.7294240
124_shp,42.4510400,-76.4936400,4547,21155.9809480
124_shp,42.4510400,-76.4936400,4548,21155.9809480
124_shp,42.4510200,-76.4942300,4549,21315.3840400
124_shp,42.4511700,-76.4945300,4550,21413.0782390
124_shp,42.4536000,-76.4947500,4551,22300.6617030
124_shp,42.4551500,-76.4960400,4552,22964.2122780
124_shp,42.4551500,-76.4960400,4553,22964.2122780
124_shp,42.4560900,-76.4969500,4554,23385.7213230
124_shp,42.4564500,-76.4972800,4555,23544.2912640
124_shp,42.4566700,-76.4973700,4556,23628.0667470
124_shp,42.4569400,-76.4973500,4557,23726.6142140
124_shp,42.4578500,-76.4967500,4558,24095.6735400
124_shp,42.4586400,-76.4965300,4559,24389.6409330
124_shp,42.4590100,-76.4965500,4560,24524.5927810
124_shp,42.4607900,-76.4972700,4561,25201.7731490
124_shp,42.4607900,-76.4972700,4562,25201.7731490
124_shp,42.4629300,-76.4984400,4563,26043.1622520
124_shp,42.4633900,-76.4987000,4564,26224.8946650
124_shp,42.4635900,-76.4988200,4565,26304.6521710
124_shp,42.4638000,-76.4989400,4566,26387.7533790
124_shp,42.4638000,-76.4989400,4567,26387.7533790
124_shp,42.4649100,-76.4995000,4568,26819.5862820
124_shp,42.4659200,-76.4997300,4569,27192.8692480
124_shp,42.4677400,-76.5007000,4570,27905.9274920
124_shp,42.4760100,-76.5061200,4571,31255.8981170
124_shp,42.4775500,-76.5070100,4572,31866.3449690
124_shp,42.4809100,-76.5091900,4573,33224.7788630
124_shp,42.4814900,-76.5094500,4574,33447.4892510
124_shp,42.4840100,-76.5102900,4575,34393.4299650
124_shp,42.4880700,-76.5111100,4576,35889.5163400
124_shp,42.4908600,-76.5113200,4577,36907.8940010
124_shp,42.4918500,-76.5113200,4578,37268.6945430
124_shp,42.4930400,-76.5112200,4579,37703.2220430
124_shp,42.4949200,-76.5108400,4580,38396.0019190
124_shp,42.4978600,-76.5097700,4581,39505.6516270
124_shp,42.4978600,-76.5097700,4582,39505.6516270
124_shp,42.5046600,-76.5091200,4583,41990.0734190
124_shp,42.5136200,-76.5088600,4584,45256.2632220
124_shp,42.5156500,-76.5083600,4585,46008.2716120
124_shp,42.5156500,-76.5083600,4586,46008.2716120
124_shp,42.5164700,-76.5080200,4587,46320.8610050
124_shp,42.5167200,-76.5078400,4588,46424.0912460
124_shp,42.5172600,-76.5073800,4589,46656.7104060
124_shp,42.5176200,-76.5068600,4590,46848.7219770
124_shp,42.5178900,-76.5063100,4591,47026.6841410
124_shp,42.5198300,-76.5011700,4592,48582.3780910
124_shp,42.5202700,-76.5004800,4593,48827.9754130
124_shp,42.5207100,-76.5000500,4594,49025.8463810
124_shp,42.5213500,-76.4996600,4595,49281.6944920
124_shp,42.5222200,-76.4995100,4596,49601.3316220
124_shp,42.5226700,-76.4995700,4597,49766.1284920
124_shp,42.5239000,-76.4999900,4598,50228.4764160
124_shp,42.5249500,-76.5001700,4599,50614.2101020
124_shp,42.5249500,-76.5001700,4600,50614.2101020
124_shp,42.5297400,-76.5009900,4601,52373.8513020
124_shp,42.5304700,-76.5011900,4602,52645.3050920
124_shp,42.5314800,-76.5017300,4603,53041.1312480
124_shp,42.5329400,-76.5029900,4604,53672.3747530
124_shp,42.5329800,-76.5028100,4605,53723.0347580
124_shp,42.5329800,-76.5028100,4606,53723.0347580
124_shp,42.5329400,-76.5029900,4607,53773.6947620
124_shp,42.5330500,-76.5030800,4608,53820.5522780
124_shp,42.5358700,-76.5056000,4609,55052.4618950
124_shp,42.5365100,-76.5059400,4610,55303.0645290
124_shp,42.5375100,-76.5060700,4611,55669.1928330
124_shp,42.5375100,-76.5060700,4612,55669.1928330
124_shp,42.5376600,-76.5060700,4613,55723.8600240
124_shp,42.5378400,-76.5060600,4614,55789.5159980
124_shp,42.5379600,-76.5060600,4615,55833.2497540
124_shp,42.5380900,-76.5024100,4616,56818.1319100
124_shp,42.5380900,-76.5024100,4617,56818.1319100
124_shp,42.5379600,-76.5060600,4618,57803.0140660
124_shp,42.5379600,-76.5063800,4619,57889.2600220
124_shp,42.5379500,-76.5070000,4620,58056.4013140
124_shp,42.5379600,-76.5074000,4621,58164.2703520
124_shp,42.5379600,-76.5076700,4622,58237.0403780
124_shp,42.5381000,-76.5022500,4623,59698.7204260
124_shp,42.5379800,-76.5022500,4624,59742.4541820
124_shp,42.5378800,-76.5023600,4625,59789.4347260
124_shp,42.5379600,-76.5076700,4626,61220.8764340
124_shp,42.5406300,-76.5173300,4627,64000.2757060
124_shp,42.5430700,-76.5236800,4628,65928.8623020
124_shp,42.5433700,-76.5248400,4629,66260.0456170
124_shp,42.5433700,-76.5248400,4630,66260.0456170
124_shp,42.5435400,-76.5261100,4631,66607.8667500
124_shp,42.5435000,-76.5276800,4632,67031.2244950
124_shp,42.5421900,-76.5355600,4633,69207.8706350
124_shp,42.5422200,-76.5368600,4634,69558.3916590
124_shp,42.5422200,-76.5368100,4635,69571.8666740
124_shp,42.5422400,-76.5370100,4636,69626.2573380
124_shp,42.5422900,-76.5371600,4637,69670.5996220
124_shp,42.5429400,-76.5365200,4638,69963.6295900
124_shp,42.5432000,-76.5363500,4639,70068.8805610
124_shp,42.5462200,-76.5364600,4640,71169.9138560
124_shp,42.5467700,-76.5364500,4641,71370.3786520
124_shp,42.5472600,-76.5362900,4642,71554.0898230
124_shp,42.5475800,-76.5363300,4643,71671.2104450
124_shp,42.5477600,-76.5364700,4644,71746.8858450
124_shp,42.5479400,-76.5368400,4645,71866.2373190
124_shp,42.5482100,-76.5371300,4646,71991.8950180
124_shp,42.5486400,-76.5371600,4647,72148.8163090
124_shp,42.5498600,-76.5378500,4648,72630.7552080
124_shp,42.5501500,-76.5379200,4649,72738.1153730
124_shp,42.5510600,-76.5378700,4650,73070.0373190
124_shp,42.5524200,-76.5374100,4651,73580.9514750
124_shp,42.5530600,-76.5374400,4652,73814.3388140
124_shp,42.5530600,-76.5374400,4653,73814.3388140
124_shp,42.5535800,-76.5374900,4654,74004.3305520
124_shp,42.5535000,-76.5405600,4655,74832.0606260
124_shp,42.5538300,-76.5414700,4656,75105.1681150
124_shp,42.5544800,-76.5442600,4657,75893.3716060
124_shp,42.5544900,-76.5450500,4658,76106.2663580
124_shp,42.5545500,-76.5450800,4659,76129.5795480
124_shp,42.5553600,-76.5458500,4660,76490.3984900
124_shp,42.5567200,-76.5480000,4661,77252.7997560
124_shp,42.5567200,-76.5480000,4662,77252.7997560
124_shp,42.5580200,-76.5501300,4663,77996.9965100
124_shp,42.5597900,-76.5541100,4664,79248.3973770
124_shp,42.5604000,-76.5558700,4665,79772.1102400
124_shp,42.5604000,-76.5558700,4666,79772.1102400
124_shp,42.5644000,-76.5686700,4667,83516.0756240
124_shp,42.5649100,-76.5695500,4668,83817.3265510
124_shp,42.5665000,-76.5718700,4669,84669.6318050
124_shp,42.5687300,-76.5739000,4670,85649.2128530
124_shp,42.5687300,-76.5739000,4671,85649.2128530
124_shp,42.5724900,-76.5772200,4672,87285.5643740
124_shp,42.5789000,-76.5826700,4673,90044.6382480
124_shp,42.5789000,-76.5826700,4674,90044.6382480
124_shp,42.5870700,-76.5897400,4675,93578.9816940
1246_shp,42.4826200,-76.4898700,28272,0.0000000
1246_shp,42.4825300,-76.4898500,28273,33.2407490
1246_shp,42.4824600,-76.4897600,28274,68.4578520
1246_shp,42.4824300,-76.4896500,28275,100.0812960
1246_shp,42.4824300,-76.4893400,28276,183.7060550
1246_shp,42.4817900,-76.4893300,28277,416.9660720
1246_shp,42.4817900,-76.4894100,28278,438.5468750
1246_shp,42.4814700,-76.4894100,28279,555.1690740
1246_shp,42.4812900,-76.4894000,28280,620.8245000
1246_shp,42.4812100,-76.4893500,28281,652.9488730
1246_shp,42.4811800,-76.4891800,28282,700.0938020
1246_shp,42.4812100,-76.4889700,28283,757.7893530
1246_shp,42.4812900,-76.4887800,28284,816.7563390
1246_shp,42.4813900,-76.4887100,28285,857.8023780
1246_shp,42.4815800,-76.4886600,28286,928.3482410
1246_shp,42.4818100,-76.4886300,28287,1012.5602120
1246_shp,42.4820500,-76.4886000,28288,1100.4004570
1246_shp,42.4821500,-76.4885300,28289,1141.4463950
1246_shp,42.4825100,-76.4864100,28290,1728.1894800
1246_shp,42.4825100,-76.4864100,28291,1728.1894800
1246_shp,42.4825300,-76.4863000,28292,1758.7448430
1246_shp,42.4826900,-76.4857600,28293,1915.6508740
1246_shp,42.4829200,-76.4851600,28294,2097.9217990
1246_shp,42.4820000,-76.4845200,28295,2475.0488050
1246_shp,42.4791100,-76.4825300,28296,3657.2132210
1246_shp,42.4791100,-76.4825300,28297,3657.2132210
1246_shp,42.4780800,-76.4819700,28298,4061.8506070
1246_shp,42.4766500,-76.4818300,28299,4584.3724740
1246_shp,42.4766500,-76.4818300,28300,4584.3724740
1246_shp,42.4735600,-76.4816100,28301,5712.0673460
1246_shp,42.4725600,-76.4813700,28302,6082.2187290
1246_shp,42.4725600,-76.4813700,28303,6082.2187290
1246_shp,42.4717200,-76.4811100,28304,6396.2857050
1246_shp,42.4701400,-76.4803000,28305,7012.1843010
1246_shp,42.4700400,-76.4802500,28306,7051.0454080
1246_shp,42.4699500,-76.4801300,28307,7097.1336250
1246_shp,42.4698200,-76.4799700,28308,7161.2294460
1246_shp,42.4697800,-76.4800700,28309,7191.8969090
1246_shp,42.4697500,-76.4802300,28310,7236.4297610
1246_shp,42.4697400,-76.4805700,28311,7328.2381280
1246_shp,42.4697400,-76.4805700,28312,7328.2381280
1246_shp,42.4697300,-76.4815100,28313,7581.8874190
1246_shp,42.4696300,-76.4816800,28314,7640.4712850
1246_shp,42.4693200,-76.4822600,28315,7833.4829650
1246_shp,42.4682800,-76.4832500,28316,8297.1735890
1246_shp,42.4664700,-76.4841700,28317,9001.9782830
1246_shp,42.4664700,-76.4841700,28318,9001.9782830
1246_shp,42.4664700,-76.4842700,28319,9028.9608670
1246_shp,42.4663900,-76.4843400,28320,9063.6997690
1246_shp,42.4653300,-76.4867800,28321,9827.0486470
1246_shp,42.4653300,-76.4867800,28322,9827.0486470
1246_shp,42.4647400,-76.4867400,28323,10042.3409230
1246_shp,42.4637500,-76.4866100,28324,10404.8409970
1246_shp,42.4637900,-76.4866700,28325,10426.6270990
1246_shp,42.4628400,-76.4864900,28326,10776.2385430
1246_shp,42.4621700,-76.4863900,28327,11021.9019630
1246_shp,42.4616200,-76.4863600,28328,11222.5090820
1246_shp,42.4606400,-76.4864100,28329,11579.9180500
1246_shp,42.4604300,-76.4864200,28330,11656.4986450
1246_shp,42.4602300,-76.4864500,28331,11729.8354470
1246_shp,42.4600400,-76.4865000,28332,11800.3819340
1246_shp,42.4598300,-76.4865700,28333,11879.2116730
1246_shp,42.4596200,-76.4867400,28334,11968.4408640
1246_shp,42.4595600,-76.4868100,28335,11997.3367920
1246_shp,42.4594100,-76.4868200,28336,12052.0698010
1246_shp,42.4592300,-76.4868200,28337,12117.6695320
1246_shp,42.4590800,-76.4867000,28338,12181.2074740
1246_shp,42.4585000,-76.4864400,28339,12403.9249570
1246_shp,42.4585000,-76.4864400,28340,12403.9249570
1246_shp,42.4583300,-76.4863800,28341,12467.9610940
1246_shp,42.4571500,-76.4862300,28342,12899.9046010
1246_shp,42.4563100,-76.4860600,28343,13209.4550950
1246_shp,42.4562300,-76.4860500,28344,13238.7351480
1246_shp,42.4562300,-76.4860500,28345,13238.7351480
1246_shp,42.4550500,-76.4858400,28346,13672.4958170
1246_shp,42.4544300,-76.4866000,28347,13977.6578230
1246_shp,42.4541700,-76.4866400,28348,14073.0258490
1246_shp,42.4538600,-76.4864800,28349,14193.9738620
1246_shp,42.4538600,-76.4864800,28350,14193.9738620
1246_shp,42.4538300,-76.4864600,28351,14206.1669200
1246_shp,42.4537200,-76.4864400,28352,14246.6173450
1246_shp,42.4536900,-76.4862600,28353,14296.4110080
1246_shp,42.4535700,-76.4847100,28354,14717.0063600
1246_shp,42.4536900,-76.4823400,28355,15358.1176240
1246_shp,42.4535100,-76.4815600,28356,15578.6093980
1246_shp,42.4530900,-76.4810800,28357,15779.1354400
1246_shp,42.4529300,-76.4810700,28358,15837.5086700
1246_shp,42.4528600,-76.4810700,28359,15863.0196470
1246_shp,42.4528600,-76.4810700,28360,15863.0196470
1246_shp,42.4519500,-76.4812500,28361,16198.2014460
1246_shp,42.4516300,-76.4815700,28362,16343.3200580
1246_shp,42.4513000,-76.4820800,28363,16526.1035180
1246_shp,42.4511900,-76.4823200,28364,16602.2793560
1246_shp,42.4509600,-76.4826900,28365,16732.6561580
1246_shp,42.4506200,-76.4829000,28366,16868.9137730
1246_shp,42.4498500,-76.4828700,28367,17149.6511840
1246_shp,42.4498500,-76.4828700,28368,17149.6511840
1246_shp,42.4453000,-76.4826200,28369,18809.2355190
1246_shp,42.4453000,-76.4826200,28370,18809.2355190
1246_shp,42.4451500,-76.4826100,28371,18863.9684220
1246_shp,42.4451300,-76.4832700,28372,19042.2629700
1246_shp,42.4451500,-76.4850200,28373,19514.6746910
1246_shp,42.4450800,-76.4850200,28374,19540.1856340
1246_shp,42.4447500,-76.4850300,28375,19660.4817890
1246_shp,42.4447500,-76.4850300,28376,19660.4817890
1246_shp,42.4442200,-76.4851000,28377,19854.5579790
1246_shp,42.4435000,-76.4853400,28378,20124.8346240
1246_shp,42.4428500,-76.4852100,28379,20364.3067540
1246_shp,42.4426400,-76.4853100,28380,20445.4601810
1246_shp,42.4425400,-76.4852700,28381,20483.4701390
1246_shp,42.4425400,-76.4852700,28382,20483.4701390
1246_shp,42.4377800,-76.4850700,28383,22219.0526400
1246_shp,42.4377800,-76.4850700,28384,22219.0526400
1246_shp,42.4376300,-76.4850400,28385,22274.3154910
1246_shp,42.4374300,-76.4856500,28386,22454.3953830
1246_shp,42.4374300,-76.4858500,28387,22508.3854870
1246_shp,42.4375400,-76.4865300,28388,22696.2781150
1246_shp,42.4386900,-76.4885100,28389,23375.4964650
1246_shp,42.4386900,-76.4885100,28390,23375.4964650
1246_shp,42.4391700,-76.4893600,28391,23664.0265940
1246_shp,42.4393000,-76.4897900,28392,23789.3985050
1246_shp,42.4393000,-76.4904300,28393,23962.1616990
1246_shp,42.4393000,-76.4904300,28394,23962.1616990
1246_shp,42.4393100,-76.4910100,28395,24118.7707400
1246_shp,42.4392800,-76.4921000,28396,24413.2111360
1246_shp,42.4394200,-76.4935500,28397,24807.9388240
1246_shp,42.4395200,-76.4937700,28398,24877.6167640
1246_shp,42.4401600,-76.4944600,28399,25176.1037210
1246_shp,42.4404500,-76.4950300,28400,25362.7701070
1246_shp,42.4405200,-76.4954400,28401,25476.3465820
1246_shp,42.4404600,-76.4965000,28402,25763.3145170
1247_shp,42.4685900,-76.5369300,28403,0.0000000
1247_shp,42.4686100,-76.5365300,28404,108.1725250
1247_shp,42.4682200,-76.5361000,28405,291.6467080
1247_shp,42.4679400,-76.5360600,28406,394.2600530
1247_shp,42.4676600,-76.5362100,28407,504.0374610
1247_shp,42.4672700,-76.5368700,28408,731.8862230
1247_shp,42.4671700,-76.5371800,28409,823.1258980
1247_shp,42.4674000,-76.5382500,28410,1123.7577900
1247_shp,42.4670400,-76.5388700,28411,1336.3590560
1247_shp,42.4665000,-76.5394600,28412,1589.4865800
1247_shp,42.4662600,-76.5397300,28413,1703.3195510
1247_shp,42.4657500,-76.5402300,28414,1932.9888360
1247_shp,42.4655500,-76.5405900,28415,2054.4328970
1247_shp,42.4655500,-76.5405900,28416,2054.4328970
1247_shp,42.4657500,-76.5402300,28417,2175.8769580
1247_shp,42.4665000,-76.5394600,28418,2519.2103490
1247_shp,42.4660200,-76.5386500,28419,2799.1564500
1247_shp,42.4624900,-76.5328200,28420,4831.3505100
1247_shp,42.4624900,-76.5328200,28421,4831.3505100
1247_shp,42.4606200,-76.5297400,28422,5906.1661600
1247_shp,42.4606200,-76.5297400,28423,5906.1661600
1247_shp,42.4577100,-76.5251200,28424,7542.9566270
1247_shp,42.4569600,-76.5243300,28425,7889.6003530
1247_shp,42.4569600,-76.5243300,28426,7889.6003530
1247_shp,42.4568500,-76.5241800,28427,7946.5717300
1247_shp,42.4566000,-76.5246000,28428,8091.9956560
1247_shp,42.4565300,-76.5245900,28429,8117.6489930
1247_shp,42.4560100,-76.5241600,28430,8339.8658350
1247_shp,42.4538900,-76.5241600,28431,9112.4842950
1247_shp,42.4525400,-76.5233700,28432,9648.6921650
1247_shp,42.4525400,-76.5233700,28433,9648.6921650
1247_shp,42.4523800,-76.5232700,28434,9712.9458350
1247_shp,42.4523600,-76.5235100,28435,9778.1273830
1247_shp,42.4521600,-76.5243200,28436,10008.5668440
1247_shp,42.4517100,-76.5250200,28437,10258.7410770
1247_shp,42.4512400,-76.5253600,28438,10453.0602750
1247_shp,42.4492400,-76.5261100,28439,11209.5306870
1247_shp,42.4489400,-76.5262900,28440,11329.1712130
1247_shp,42.4487700,-76.5265000,28441,11413.1413830
1247_shp,42.4485800,-76.5270400,28442,11574.5011860
1247_shp,42.4484600,-76.5306300,28443,12544.4390720
1247_shp,42.4495100,-76.5305900,28444,12927.2557380
1247_shp,42.4497000,-76.5306000,28445,12996.5523600
1247_shp,42.4496900,-76.5308400,28446,13061.4302900
1247_shp,42.4497400,-76.5307000,28447,13103.3803060
1247_shp,42.4497900,-76.5306300,28448,13129.6288210
1247_shp,42.4500700,-76.5306500,28449,13231.8153500
1247_shp,42.4503700,-76.5307300,28450,13343.2596900
1247_shp,42.4505900,-76.5308200,28451,13427.0357720
1247_shp,42.4507400,-76.5309400,28452,13490.5758730
1247_shp,42.4507300,-76.5311000,28453,13533.9123300
1247_shp,42.4507700,-76.5313200,28454,13595.0521870
1247_shp,42.4508300,-76.5313800,28455,13622.2620750
1247_shp,42.4515800,-76.5316800,28456,13907.3340100
1247_shp,42.4516600,-76.5317900,28457,13948.9441760
1247_shp,42.4516800,-76.5319000,28458,13979.5136830
1247_shp,42.4516000,-76.5323400,28459,14101.7917640
1247_shp,42.4514800,-76.5323400,28460,14145.5248580
1247_shp,42.4511300,-76.5322300,28461,14276.4890450
1247_shp,42.4511100,-76.5322200,28462,14284.2615260
1247_shp,42.4510700,-76.5321700,28463,14304.1264030
1247_shp,42.4510700,-76.5320700,28464,14331.1155990
1247_shp,42.4510900,-76.5319900,28465,14353.9040580
1247_shp,42.4511400,-76.5319500,28466,14375.0840540
1247_shp,42.4516600,-76.5320900,28467,14568.3241860
1247_shp,42.4516800,-76.5319200,28468,14614.7807400
1247_shp,42.4516000,-76.5316800,28469,14685.8134190
1247_shp,42.4507800,-76.5313500,28470,14997.6458130
1247_shp,42.4507400,-76.5311900,28471,15043.2229390
1247_shp,42.4507300,-76.5310000,28472,15094.6320260
1247_shp,42.4506800,-76.5309000,28473,15127.1968980
1247_shp,42.4505800,-76.5308600,28474,15165.2065130
1247_shp,42.4502500,-76.5307400,28475,15289.7571020
1247_shp,42.4499700,-76.5306900,28476,15392.6894070
1247_shp,42.4497700,-76.5307000,28477,15465.6278280
1247_shp,42.4497100,-76.5308200,28478,15504.7060840
1247_shp,42.4497000,-76.5306000,28479,15564.1953420
1247_shp,42.4495100,-76.5305900,28480,15633.4919650
1247_shp,42.4484600,-76.5306300,28481,16016.3086310
1247_shp,42.4484700,-76.5295600,28482,16305.1279940
1247_shp,42.4485800,-76.5270400,28483,16986.4636750
1247_shp,42.4487700,-76.5265000,28484,17147.8234780
1247_shp,42.4485100,-76.5262200,28485,17269.0247010
1247_shp,42.4482600,-76.5260600,28486,17369.8514870
1247_shp,42.4482400,-76.5260600,28487,17377.1403320
1247_shp,42.4482400,-76.5260600,28488,17377.1403320
1247_shp,42.4461800,-76.5259000,28489,18129.1322610
1247_shp,42.4459900,-76.5258100,28490,18202.5137480
1247_shp,42.4449400,-76.5248600,28491,18663.1472220
1247_shp,42.4439600,-76.5244800,28492,19034.7369580
1247_shp,42.4439600,-76.5244800,28493,19034.7369580
1247_shp,42.4429300,-76.5241900,28494,19418.1870930
1247_shp,42.4395200,-76.5238800,28495,20663.7476820
1247_shp,42.4395200,-76.5238800,28496,20663.7476820
1247_shp,42.4394300,-76.5261600,28497,21280.0882170
1247_shp,42.4394300,-76.5261600,28498,21280.0882170
1247_shp,42.4369800,-76.5260400,28499,22173.5575650
1247_shp,42.4363500,-76.5260300,28500,22403.1715810
1247_shp,42.4363500,-76.5260300,28501,22403.1715810
1247_shp,42.4362400,-76.5260300,28502,22443.2601440
1247_shp,42.4362600,-76.5251600,28503,22678.2345750
1247_shp,42.4363100,-76.5233800,28504,23159.1006230
1247_shp,42.4363600,-76.5230300,28505,23255.3260440
1247_shp,42.4366100,-76.5224100,28506,23445.8895010
1247_shp,42.4366100,-76.5224100,28507,23445.8895010
1247_shp,42.4367000,-76.5222200,28508,23506.7714600
1247_shp,42.4377900,-76.5198300,28509,24264.4406180
1247_shp,42.4380100,-76.5193800,28510,24409.9912760
1247_shp,42.4384100,-76.5192400,28511,24560.5871250
1247_shp,42.4386500,-76.5191400,28512,24652.1240390
1247_shp,42.4386500,-76.5191400,28513,24652.1240390
1247_shp,42.4407700,-76.5182900,28514,25458.0913000
1247_shp,42.4417100,-76.5180500,28515,25806.7384270
1247_shp,42.4417100,-76.5180500,28516,25806.7384270
1247_shp,42.4418900,-76.5180200,28517,25872.8358940
1247_shp,42.4423200,-76.5179500,28518,26030.6809090
1247_shp,42.4436500,-76.5177000,28519,26520.0635440
1247_shp,42.4437100,-76.5166100,28520,26815.0918180
1247_shp,42.4437100,-76.5166100,28521,26815.0918180
1247_shp,42.4432000,-76.5164200,28522,27007.9030300
1247_shp,42.4426200,-76.5159800,28523,27250.3607590
1247_shp,42.4415500,-76.5155000,28524,27661.2752110
1247_shp,42.4413700,-76.5153400,28525,27739.8157400
1247_shp,42.4402300,-76.5137100,28526,28344.9655460
1247_shp,42.4396300,-76.5124900,28527,28740.2760100
1247_shp,42.4396300,-76.5124900,28528,28740.2760100
1247_shp,42.4396200,-76.5125100,28529,28746.7897690
1247_shp,42.4393500,-76.5119200,28530,28934.0007320
1247_shp,42.4392500,-76.5116400,28531,29017.9120110
1247_shp,42.4391900,-76.5111800,28532,29143.9963180
1247_shp,42.4391700,-76.5105500,28533,29314.2165370
1247_shp,42.4392100,-76.5098900,28534,29492.9742870
1247_shp,42.4392100,-76.5098900,28535,29492.9742870
1247_shp,42.4392800,-76.5079400,28536,30019.9804220
1247_shp,42.4392800,-76.5079400,28537,30019.9804220
1247_shp,42.4393500,-76.5061600,28538,30501.1546850
1247_shp,42.4394100,-76.5040800,28539,31063.0599790
1247_shp,42.4394100,-76.5040800,28540,31063.0599790
1247_shp,42.4394100,-76.5039300,28541,31103.5512810
1247_shp,42.4394600,-76.5018700,28542,31659.9300950
1247_shp,42.4394600,-76.5018700,28543,31659.9300950
1247_shp,42.4394700,-76.5017300,28544,31697.8972610
1247_shp,42.4385600,-76.5017000,28545,32029.6380250
1247_shp,42.4386800,-76.4977200,28546,33104.9104650
